Date,BIST_TRY,USDTRY,CPI,BIST_USD,BIST_USD_Real
2023-07-17,6600.46484375,26.25,304.615,251.44627976190475,179.52677475783247
2023-07-18,6364.96630859375,26.382200241088867,304.615,241.2598740980161,172.25391887408475
2023-07-19,6571.26513671875,26.947799682617188,304.615,243.85163961856142,174.10437896151433
2023-07-20,6682.064453125,26.820499420166016,304.615,249.14019491004836,177.88028399979186
2023-07-21,6687.76416015625,26.850500106811523,304.615,249.07410042838183,177.83309408258918
2023-07-24,6695.064453125,26.95199966430664,304.615,248.40696558747288,177.35677537773353
2023-07-25,6604.96484375,26.96940040588379,304.615,244.9058838664068,174.85708474742572
2023-07-26,6743.8642578125,26.923500061035156,304.615,250.48244999811556,178.83862280317828
2023-07-27,6856.06396484375,26.895700454711914,304.615,254.91301021842776,182.00193938704732
2023-07-28,7067.26220703125,26.9552001953125,304.615,262.185483907489,187.19431585467547
2023-07-31,7216.9619140625,26.84040069580078,304.615,268.88428365347033,191.97710251703282
2023-08-01,7168.4619140625,26.925979614257812,306.138,266.22845358861764,189.13527204751216
2023-08-02,7258.46142578125,26.973499298095703,306.138,269.096024418815,191.17246522417744
2023-08-03,7221.4619140625,26.962299346923828,306.138,267.83553661889033,190.27698354392209
2023-08-04,7400.56103515625,26.963289260864258,306.138,274.4680355411148,194.9888746701356
2023-08-07,7470.060546875,26.994300842285156,306.138,276.72732072295577,196.59392669121183
2023-08-08,7412.16064453125,27.005399703979492,306.138,274.46957740969856,194.98997005167774
2023-08-09,7600.65966796875,26.925180435180664,306.138,282.2881609379176,200.54448499064418
2023-08-10,7441.46044921875,26.94700050354004,306.138,276.15171670929243,196.18500337648575
2023-08-11,7714.35888671875,27.05120086669922,306.138,285.1762080631082,202.59622503325065
2023-08-14,7737.35888671875,27.112199783325195,306.138,285.38292534556547,202.74308209878012
2023-08-15,7690.7587890625,27.055400848388672,306.138,284.25965049120816,201.94507988564595
2023-08-16,7662.25927734375,27.047889709472656,306.138,283.28492017845997,201.25260738546964
2023-08-17,7764.458984375,27.073659896850586,306.138,286.79015005570864,203.74280930598607
2023-08-18,7513.259765625,27.125,306.138,276.9865351382488,196.7780790171343
2023-08-21,7796.65869140625,27.138399124145508,306.138,287.2925059337574,204.09969533517904
2023-08-22,7771.2587890625,27.20549964904785,306.138,285.6502872328052,202.93302259010102
2023-08-23,7602.15966796875,27.20490074157715,306.138,279.44081620376573,198.521660932405
2023-08-24,7491.8603515625,27.19339942932129,306.138,275.50289808505516,195.72406659324383
2023-08-25,7716.6591796875,25.905399322509766,306.138,297.87841073665004,211.62018368935756
2023-08-28,7941.658203125,26.353700637817383,306.138,301.3488812166582,214.08569167515486
2023-08-29,7907.05810546875,26.309499740600586,306.138,300.54004003985864,213.51107091634745
2023-08-30,7907.05810546875,26.54829978942871,306.138,297.8367039766994,211.5905541764969
2023-08-31,7917.85791015625,26.681299209594727,306.138,296.75683511352213,210.8233886520775
2023-09-01,8056.05712890625,26.68790054321289,307.374,301.8617787435894,213.58772874539088
2023-09-04,8141.2568359375,26.577299118041992,307.374,306.3237088079733,216.74484758381806
2023-09-05,8236.0556640625,26.77120018005371,307.374,307.6461125638625,217.68053813689292
2023-09-06,8181.65673828125,26.78059959411621,307.374,305.50685430055825,216.1668674908086
2023-09-07,8337.65625,26.816499710083008,307.374,310.91515821004185,219.99361015826184
2023-09-08,8325.255859375,26.85810089111328,307.374,309.9718737794165,219.32617229999198
2023-09-11,8146.45654296875,26.665090560913086,307.374,305.5101772243819,216.16921868530312
2023-09-12,8159.8564453125,26.866870880126953,307.374,303.7144326080873,214.8986072962179
2023-09-13,8013.857421875,26.919200897216797,307.374,297.7004203235305,210.64328477790576
2023-09-14,8118.7568359375,26.885499954223633,307.374,301.9752970843329,213.6680506883386
2023-09-15,7961.95751953125,26.944400787353516,307.374,295.4958094027548,209.08337268404722
2023-09-18,7680.359375,26.786020278930664,307.374,286.73014113415024,202.88106650199452
2023-09-19,7783.95849609375,26.987499237060547,307.374,288.4282988845606,204.08262854960182
2023-09-20,7719.7587890625,27.018299102783203,307.374,285.7233447484958,202.16868961805764
2023-09-21,8000.45751953125,27.02280044555664,307.374,296.063227630679,209.48485965286952
2023-09-22,8039.15771484375,27.104780197143555,307.374,296.5955693561005,209.86152761170294
2023-09-25,8304.755859375,27.178089141845703,307.374,305.5680557978703,216.210171710578
2023-09-26,8242.255859375,27.207380294799805,307.374,302.9419139243758,214.351997812387
2023-09-27,8213.755859375,27.34280014038086,307.374,300.3992208992751,212.55286964721006
2023-09-28,8218.65625,27.332799911499023,307.374,300.68841379628935,212.75749328091308
2023-09-29,8334.8564453125,27.458900451660156,307.374,303.5393372719182,214.77471544305942
2023-10-02,8486.955078125,27.48110008239746,307.653,308.82879697968025,218.31920181996176
2023-10-03,8513.455078125,27.461999893188477,307.653,310.0085613297461,219.15320827842996
2023-10-04,8333.0556640625,27.527599334716797,307.653,302.71639610625823,213.9981848262747
2023-10-05,8487.955078125,27.55459976196289,307.653,308.0413125739537,217.762508374968
2023-10-06,8464.85546875,27.582599639892578,307.653,306.89114076496696,216.94942166236353
2023-10-09,8193.3564453125,27.71269989013672,307.653,295.65349019741717,209.00523081541823
2023-10-10,8442.7548828125,27.71969985961914,307.653,304.5759847894868,215.31277699192242
2023-10-11,8330.5556640625,27.727500915527344,307.653,300.44379727699896,212.39162492216863
2023-10-12,8259.255859375,27.718799591064453,307.653,297.96585643043096,210.63990334351223
2023-10-13,8113.2568359375,27.842300415039062,307.653,291.40037694425246,205.99859315804355
2023-10-16,7934.55810546875,27.706300735473633,307.653,286.3809998030439,202.4502633979334
2023-10-17,8114.95703125,27.87019920349121,307.653,291.16968170910906,205.83550862676685
2023-10-18,7842.65869140625,27.96139907836914,307.653,280.481626453138,198.27984116533912
2023-10-19,7768.958984375,28.019559860229492,307.653,277.26912996239224,196.00884287577486
2023-10-20,7510.66015625,28.02429962158203,307.653,268.0052760521409,189.45998081614033
2023-10-23,7750.35888671875,28.04990005493164,307.653,276.3061141587243,195.32806166737404
2023-10-24,7990.357421875,28.081710815429688,307.653,284.5395522513765,201.14849567547648
2023-10-25,7424.96044921875,28.122499465942383,307.653,264.02206739165246,186.6441458164741
2023-10-26,7662.0595703125,28.1481990814209,307.653,272.20425534683,192.428349754013
2023-10-27,7706.35888671875,28.16670036315918,307.653,273.5982130444478,193.41377512525753
2023-10-30,7712.85888671875,28.202829360961914,307.653,273.478195680424,193.32893169299194
2023-10-31,7514.06005859375,28.257369995117188,307.653,265.91505366182923,187.98234761502053
2023-11-01,7528.56005859375,28.302400588989258,308.087,266.00429298999654,187.780534958659
2023-11-02,7663.5595703125,28.32309913635254,308.087,270.5763071130999,191.00805902687839
2023-11-03,7705.958984375,28.35890007019043,308.087,271.72982609699835,191.82236322267406
2023-11-06,7867.95849609375,28.383150100708008,308.087,277.2052597466088,195.6876386597632
2023-11-07,7844.75830078125,28.447599411010742,308.087,275.7616974086365,194.66858402337502
2023-11-08,7860.8583984375,28.49519920349121,308.087,275.8660622900434,194.74225837291726
2023-11-09,7841.45849609375,28.517309188842773,308.087,274.97189318134104,194.11103715581478
2023-11-10,7771.2587890625,28.525800704956055,308.087,272.429120200378,192.31601623612752
2023-11-13,7568.259765625,28.513660430908203,308.087,265.4257521219958,187.37212533313198
2023-11-14,7671.0595703125,28.60610008239746,308.087,268.16167000103684,189.30349312105187
2023-11-15,7665.859375,28.641199111938477,308.087,267.6514815262972,188.94333553246753
2023-11-16,7780.65869140625,28.679689407348633,308.087,271.2950820664258,191.5154641658454
2023-11-17,7853.3583984375,28.701900482177734,308.087,273.6180624455162,193.1553267912974
2023-11-20,7946.35791015625,28.647829055786133,308.087,277.38080587824817,195.81156202257299
2023-11-21,8046.5576171875,28.777830123901367,308.087,279.6096016462495,197.38493686146936
2023-11-22,7986.95751953125,28.79397964477539,308.087,277.3828980246733,195.81303893247735
2023-11-23,7898.55810546875,28.83180046081543,308.087,273.9529956238245,193.3917663265063
2023-11-24,7959.9580078125,28.840700149536133,308.087,275.9973914135551,194.83496760249955
2023-11-27,8107.1572265625,28.842559814453125,308.087,281.0831382067541,198.42515121478849
2023-11-28,8093.45703125,28.909400939941406,308.087,279.95934775902015,197.63183329843122
2023-11-29,8009.25732421875,28.91860008239746,308.087,276.9586806207098,195.51357094209408
2023-11-30,7948.55810546875,28.940919876098633,308.087,274.64773543819547,193.88220432858986
2023-12-01,8026.25732421875,28.88640022277832,308.735,277.85592051340683,195.73526953736965
2023-12-04,8087.1572265625,28.89620018005371,308.735,279.86922765522826,197.15354133570952
2023-12-05,8057.35693359375,28.917800903320312,308.735,278.6296565403288,196.28032695237997
2023-12-06,7855.05859375,28.91469955444336,308.735,271.6631580058352,191.3727854256015
2023-12-07,7978.75732421875,28.914899826049805,308.735,275.939303688356,194.38511111656652
2023-12-08,7913.7578125,28.91069984436035,308.735,273.7311049232088,192.82954814821395
2023-12-11,7728.35888671875,28.876100540161133,308.735,267.63859185107356,188.5376846308526
2023-12-12,7748.85888671875,28.96109962463379,308.735,267.56093474184627,188.4829791735134
2023-12-13,7529.259765625,29.027099609375,308.735,259.38725766432566,182.72504217176171
2023-12-14,7813.3583984375,28.99180030822754,308.735,269.5023529194273,189.85060887732328
2023-12-15,7993.857421875,28.976600646972656,308.735,275.8728506240487,194.3382983352166
2023-12-18,7790.3583984375,28.84041976928711,308.735,270.119452516903,190.28532394770983
2023-12-19,7725.85888671875,29.0386905670166,308.735,266.053969234209,187.42139913132505
2023-12-20,7662.859375,29.088720321655273,308.735,263.4306112563961,185.57337775416156
2023-12-21,7764.958984375,29.125499725341797,308.735,266.60345942901677,187.80848683919217
2023-12-22,7557.56005859375,29.10354995727539,308.735,259.67828906399404,182.9300588917678
2023-12-25,7557.56005859375,28.833330154418945,308.735,262.11193844480334,184.6444402755871
2023-12-26,7299.26123046875,29.311399459838867,308.735,249.0246581528754,175.42512139003532
2023-12-27,7260.361328125,29.30590057373047,308.735,247.74401011355096,174.52297041662257
2023-12-28,7396.2607421875,29.38789939880371,308.735,251.67708116247937,177.29361759394078
2023-12-29,7470.16064453125,29.519800186157227,308.735,253.05593525101995,178.26494970079136
2024-01-01,7470.16064453125,29.018070220947266,309.794,257.43133804737874,180.72727957690697
2024-01-02,7624.25927734375,29.428199768066406,309.794,259.08004354439333,181.88473795613544
2024-01-03,7411.96044921875,29.74485969543457,309.794,249.18458265097766,174.93772155560094
2024-01-04,7547.759765625,29.77907943725586,309.794,253.4584650787488,177.9381610135991
2024-01-05,7628.65966796875,29.840900421142578,309.794,255.64441958205015,179.4727900671444
2024-01-08,7818.8583984375,29.78428077697754,309.794,262.5162734995861,184.29711127677743
2024-01-09,7736.2587890625,29.91390037536621,309.794,258.6175220210745,181.560029017087
2024-01-10,7874.158203125,29.96179962158203,309.794,262.80658380256637,184.50092092827026
2024-01-11,7895.9580078125,29.85420036315918,309.794,264.483989246495,185.67852783863378
2024-01-12,7986.45751953125,30.06089973449707,309.794,265.67593086264844,186.51531937821807
2024-01-15,8043.95751953125,30.06355094909668,309.794,267.5651167472267,187.84160477969505
2024-01-16,8032.15771484375,30.07284927368164,309.794,267.0900133787164,187.50806287310365
2024-01-17,8024.357421875,30.118099212646484,309.794,266.42974263480744,187.0445259306475
2024-01-18,8016.0576171875,30.137819290161133,309.794,265.9800146789135,186.7287985967693
2024-01-19,7996.65771484375,30.153600692749023,309.794,265.19744014407837,186.1793994139826
2024-01-22,8010.0576171875,30.191360473632812,309.794,265.3095949148422,186.25813662898315
2024-01-23,7950.05810546875,30.2587890625,309.794,262.7355010488946,184.4510179413481
2024-01-24,8090.85693359375,30.279499053955078,309.794,267.2057724329138,187.58933044180833
2024-01-25,8169.8564453125,30.24799919128418,309.794,270.09576381060623,189.61822204316783
2024-01-26,8346.255859375,30.297300338745117,309.794,275.4785332705552,193.3971453415706
2024-01-29,8471.6552734375,30.324670791625977,309.794,279.36511930005554,196.1256869607884
2024-01-30,8474.2548828125,30.34501075744629,309.794,279.2635320036268,196.05436854298273
2024-01-31,8496.6552734375,30.358400344848633,309.794,279.87822734142367,196.48590969493134
2024-02-01,8646.0537109375,30.359800338745117,311.022,284.78625071533895,199.14215745374165
2024-02-02,8665.654296875,30.44300079345703,311.022,284.65177778195465,199.0481247186429
2024-02-05,8776.6533203125,30.300920486450195,311.022,289.64972612753456,202.54303437064013
2024-02-06,8869.052734375,30.536800384521484,311.022,290.43818025121425,203.09437578845254
2024-02-07,8842.953125,30.541120529174805,311.022,289.5425240391116,202.46807128826353
2024-02-08,8949.751953125,30.59149932861328,311.022,292.55682622767,204.5758789494103
2024-02-09,9045.9521484375,30.668399810791016,311.022,294.96003065848197,206.256364976921
2024-02-12,9174.55078125,30.64838981628418,311.022,299.34854118748365,209.32511374045387
2024-02-13,8993.9521484375,30.712900161743164,311.022,292.8395593080661,204.7735853887914
